A,Y,C
0.613599959,1.444116951,1
0.407027217,0.824628012,1
-0.307196201,0.713323965,1
-0.810267622,0.965123243,1
2.423194455,0.732074423,1
0.755453911,0.456679179,1
0.588753575,0.371993867,1
0.472032363,0.600744534,1
0.033436348,0.778344083,1
1.011897351,-0.87870173,1
2.108476678,1.778243391,1
1.038958257,0.4235948,1
0.2222484,0.696019478,1
0.505378539,1.294825719,1
0.604103739,0.34425174,1
-0.153489283,0.922830902,1
-0.811581613,1.875551072,1
0.529910944,0.095033823,1
1.216456306,0.011585672,1
-0.56067124,-0.457935437,1
1.516837664,0.298002989,1
1.53711283,1.191046614,1
1.757450589,2.386467309,1
-0.374860397,2.157262704,1
0.469255211,0.949757945,1
1.79519847,0.134779298,1
0.662218007,1.839800132,1
0.944767787,0.930488412,1
0.539406249,0.640386226,1
-0.473412159,-0.107898514,1
1.840836727,0.009000551,1
-0.229459326,1.457146982,1
-0.524740197,1.823028199,1
1.843560505,-1.176481226,1
-1.483293827,1.795526093,1
1.370136962,-1.424460263,1
1.813482046,1.37261301,1
1.122481092,0.961324298,1
-1.173067292,1.329356924,1
0.382976336,2.631459952,1
0.282595212,0.741545777,1
0.185988429,0.960437412,1
0.92850826,0.391850707,1
0.333856455,1.264018827,1
-0.537323978,0.96544705,1
1.225846762,-0.553674392,1
-0.450761003,1.283866527,1
1.160603536,0.863197055,1
0.588476855,-1.207331592,1
0.174093487,0.529961132,1
0.260003349,-0.63488684,1
-0.335138101,-0.199404188,1
-0.367624971,1.07977274,1
-0.170585127,0.672681764,1
0.796656201,-0.93049817,1
0.085471218,2.387832929,1
0.60330416,0.29569205,1
0.705128538,0.260325111,1
0.501268974,1.252427562,1
0.528265759,-0.124150015,1
0.510324793,0.025040179,1
-1.500292373,1.630321882,1
-0.643696576,0.514376269,1
1.628630427,-0.108842649,1
0.487628628,0.815110903,1
0.329965654,0.296586398,1
-1.060409815,-0.078346393,1
1.102331594,1.01505145,1
-0.135398273,0.070892661,1
-1.142085394,0.862063568,1
0.925693713,1.831717691,1
-0.310251265,1.433572949,1
0.291625292,0.665944032,1
0.760769946,1.134761762,1
0.022832117,2.955316859,1
2.2333919,-1.418049425,1
0.040750097,0.371518886,1
-0.316585351,0.287801592,1
0.886258627,-0.701905661,1
0.364565962,-0.632270914,1
1.286504482,0.117005933,1
-0.646668055,1.032581675,1
1.043932989,0.047694655,1
0.001253457,1.426410258,1
0.713853867,0.55789139,1
0.218953866,0.429843001,1
0.045873472,0.52384957,1
0.378807091,-0.193484012,1
0.886477182,0.467203682,1
1.189357005,0.316894187,1
0.70692867,0.733509828,1
-0.295200821,1.271461295,1
0.702155426,-0.145257561,1
1.280326711,1.42191483,1
0.370943194,0.849496995,1
0.447547149,0.71331285,1
-0.849899958,0.871292456,1
0.840853683,1.679686626,1
1.404994915,0.834952855,1
-0.435648296,1.090685171,1
-0.464897045,0.624744763,1
1.785759032,0.1924174,1
0.019475527,1.55934708,1
-0.039662179,-0.028495007,1
-0.465661128,2.101615812,1
0.132899709,0.719070376,1
-0.472086475,1.152933267,1
1.423465625,1.02837776,1
0.058229353,-0.114853534,1
1.236161958,0.128447146,1
2.179167424,-1.033537168,1
-1.018293828,0.741161196,1
-0.008961718,-1.400552824,1
0.272094773,0.153531667,1
0.40525948,0.524704638,1
0.118385242,-0.325649138,1
-0.516214861,0.317080532,1
0.485122794,0.510983264,1
1.040184587,-0.633967174,1
2.82502988,-0.661042589,1
0.953081313,-0.160430703,1
0.046512597,1.010104868,1
0.354121638,1.240160667,1
1.016598022,-0.238392268,1
2.390842517,1.077389377,1
0.653708978,1.543112826,1
-0.209693759,1.045125522,1
0.346071193,0.226236778,1
0.957168082,0.182512139,1
0.440836422,-0.215265597,1
-0.27213245,0.145616156,1
0.374656354,-0.38548472,1
-0.538446157,1.022699327,1
-0.247837871,0.838660343,1
1.7719092,-0.069367977,1
-0.602955205,0.867249164,1
0.19586323,0.720908497,1
-0.155308385,0.103169797,1
0.257237142,-0.431156182,1
0.575858657,0.727776799,1
1.157036481,-0.790136278,1
2.169709789,0.866874853,1
0.059852901,0.307562372,1
0.583046247,1.605204921,1
-0.919349507,0.465217778,1
-0.606244994,1.388812304,1
-0.384456607,0.770047029,1
2.265064187,-1.542952166,1
-0.063121341,0.303540941,1
0.172212058,0.525853432,1
0.790694042,0.746700083,1
1.194398923,0.57757452,1
0.388759294,0.131276669,1
1.430972647,-0.17852181,1
-1.117685015,2.452614935,1
0.464079675,0.254060788,1
-0.688658145,0.843245711,1
0.98847301,-1.223617614,1
0.703172179,-0.864610142,1
1.529586197,-0.87722122,1
-0.414393836,0.744321206,1
0.742648576,0.381764649,1
1.138865066,-0.792416015,1
1.759907935,-0.212819698,1
0.095520317,-0.251867876,1
-0.359111844,0.710506252,1
0.402731901,1.185894721,1
0.931977189,-0.385294342,1
-1.002903579,1.437515257,1
0.147428351,-0.280351683,1
-0.322679288,2.580332726,1
1.189663405,0.74249563,1
0.378357477,-0.516548945,1
-0.620050934,0.344935543,1
-0.141871643,1.205336604,1
0.820655039,-0.175368035,1
-0.383242911,0.313976861,1
-0.390256897,1.535737245,1
0.831713396,-1.347460792,1
-0.191433021,0.556080763,1
-0.954118637,1.901702606,1
1.080094517,0.575774142,1
-0.547886613,0.935766546,1
2.180957274,0.323574056,1
0.298541829,1.173847584,1
-1.018750036,2.053648715,1
0.440774718,-0.085652617,1
-0.090295782,-0.359662415,1
0.029738626,0.656893972,1
-0.811553518,0.776475956,1
-0.07249633,0.744789822,1
0.902950225,0.691697537,1
-0.220674102,0.35413152,1
0.932192935,-0.583334829,1
-0.129017957,1.441593171,1
0.015537751,2.786117235,1
-1.139440491,0.91837582,1
0.414075153,0.508136355,1
0.117000017,0.351272905,1
1.213903094,0.877388936,1
-0.796335126,0.293547987,1
1.08985374,0.098910178,1
0.302901005,-0.148690258,1
-0.100528617,0.408394523,1
0.774934132,1.246512556,1
0.916431988,-0.137465649,1
1.469405192,-0.337849559,1
0.324703731,0.103701851,1
0.170149403,-0.985724693,1
0.783697083,-0.167950321,1
0.746546969,0.8952732,1
0.712668732,0.682642034,1
-0.464659719,1.3401873,1
0.977438785,2.080370625,1
0.641719359,1.814453976,1
-0.34346834,-0.208281627,1
0.739766256,0.275178683,1
0.061332256,-0.08513857,1
1.389383603,-0.20386369,1
1.630310122,-0.223480878,1
-0.503726634,1.369137439,1
0.271919857,1.123711305,1
1.421238114,0.484567769,1
1.345956833,-0.198797178,1
-0.215551681,1.151960551,1
0.348072433,2.481369149,1
1.72378272,0.959200245,1
0.429174966,0.061873814,1
0.445809956,0.035354004,1
-1.409133846,1.331800071,1
0.902559133,-0.640671984,1
1.103889084,1.088498586,1
2.003068543,0.727493832,1
-0.643409357,1.337283777,1
-0.841255339,1.303437781,1
-0.608642175,0.950230941,1
2.110452114,-0.552293032,1
1.266982279,-0.557385243,1
0.471480666,0.704329022,1
-0.50297457,1.929822423,1
0.652816379,-0.393710911,1
1.064574541,0.571643528,1
1.375407227,0.836065289,1
-0.888772298,1.699439908,1
0.408054389,2.280016799,1
-0.113174771,0.704028869,1
-1.06283387,0.833424678,1
0.250990507,0.654902844,1
0.901701553,0.503655036,1
0.189482335,0.812455145,1
1.299334051,-0.327789756,1
2.467595432,-1.057574972,1
-0.199725724,1.132150636,1
-0.040227438,0.519712488,1
0.029021073,-0.358919156,1
0.465163715,0.26272528,1
1.279469642,-1.309403096,1
0.458092496,0.560316015,1
1.851221236,0.041891394,1
1.571502016,-0.900003834,1
0.030154674,0.444417698,1
-0.422025078,1.388496743,1
0.781565758,1.156139593,1
1.155823291,0.820125772,1
-0.236895827,0.217864614,1
-0.021685016,0.306607774,1
0.13252354,0.790934329,1
1.434541239,-0.772835399,1
0.739981861,0.307256212,1
0.887755017,-1.142952787,1
0.320568328,0.400322699,1
1.655995289,-1.636386371,1
0.586271535,0.047730884,1
-1.322825587,2.288288911,1
0.466639471,0.591900631,1
1.142696581,0.568999617,1
-0.419571231,0.565021719,1
0.147981378,1.546396449,1
0.704102227,1.790177026,1
-0.2537168,1.326479506,1
1.043030547,-1.124034342,1
1.224461761,-0.313658263,1
1.073209081,0.106494755,1
0.755612313,-0.440801771,1
-0.730782988,2.588680828,1
0.763076399,-1.252918205,1
-0.105086356,1.55219637,1
1.43612334,0.564425173,1
1.433956791,-1.475949176,1
0.654225124,0.028441105,1
1.184010077,-1.059162392,1
0.82962199,-0.072621108,1
1.071617402,1.627160705,1
1.058880636,1.594106393,1
0.824807725,0.213434861,1
0.372065738,1.57707514,1
-1.369096863,1.649680778,1
0.229053671,1.637711524,1
-0.680212567,2.258114292,1
2.01876917,1.030056908,1
1.287943207,-0.549501164,1
0.700757582,0.733692322,1
-0.553523521,1.481530314,1
-1.997816674,0.829932216,1
0.277458419,-0.115806213,1
1.012872227,0.223377334,1
-0.7878726,-0.026095963,1
-0.490427967,0.628094669,1
-0.472247053,0.299778951,1
1.633213103,0.352617025,1
0.759781239,-0.333721946,1
-0.346467944,0.416696097,1
0.440162031,0.623578482,1
0.590073554,-1.214803892,1
-0.840169527,1.142576721,1
0.782680439,0.515675077,1
-0.277328574,1.602022825,1
-1.192721708,1.356843056,1
1.345140443,0.449217744,1
0.827864036,-0.708466055,1
2.319752005,0.014739631,1
0.09093689,1.90070976,1
0.562213663,-0.206633531,1
0.905787248,1.21513059,1
-0.531543633,0.81409266,1
1.010053535,-0.080871044,1
0.019274697,1.131152424,1
1.342184338,-0.466763878,1
0.441517418,0.657537836,1
0.525278023,-0.199788174,1
-0.31112452,0.901704637,1
0.959332627,0.793964678,1
0.339704653,0.472885051,1
-0.508908625,0.375816888,1
-1.929228453,1.574054555,1
0.819946216,0.576340075,1
0.658138198,0.648572899,1
0.775124135,-1.420204535,1
0.966969206,2.46462588,1
0.065247383,-0.012403882,1
2.056424695,0.151800598,1
-0.144643823,-0.026724387,1
0.257638023,1.280567855,1
1.301095047,0.082684049,1
0.836105282,0.134537975,1
0.542662542,0.366017193,1
1.269498602,0.080683477,1
0.27983324,-0.428413993,1
1.205770663,0.508051563,1
1.997158302,0.05826367,1
1.191965354,0.591871361,1
1.002900503,0.096062906,1
-0.078709875,1.457391127,1
-0.553847561,1.72077377,1
1.865194934,1.910346464,1
1.382585571,0.069637934,1
2.392462021,0.485167128,1
-0.235989418,0.50220732,1
0.706196564,1.637114455,1
0.009822187,1.338613059,1
1.979618424,1.011568239,1
0.799697229,0.132157069,1
-1.301404493,1.223174102,1
1.181471713,0.480363752,1
-0.405312538,-0.104003744,1
0.866148814,0.687614745,1
-0.007454974,0.392080986,1
1.493500503,-0.936870051,1
0.347173646,0.130933227,1
0.658047433,0.396135782,1
1.975703021,2.11522395,1
-1.011796207,1.411329035,1
1.518826391,0.033606076,1
1.390584457,0.074624211,1
-0.055300911,-0.06833039,1
-0.904226979,1.586180258,1
1.25249143,0.744024557,1
1.70055802,-1.085959944,1
-0.918737003,0.82265572,1
3.466702118,-1.26829907,1
0.769265453,-0.881595722,1
-0.16546999,0.640017687,1
-0.498558305,-0.076626969,1
-0.090821607,0.42698531,1
-0.002158139,0.620063023,1
0.572798939,0.935271352,1
0.338343083,2.091404085,1
0.398598335,2.73965582,1
-0.043897147,-0.193713164,1
-0.460905877,2.416250233,1
0.853905244,1.055047249,1
0.010466039,-0.006493305,1
1.495374255,0.211865237,1
0.905832022,-0.157715164,1
1.438812378,-0.917187649,1
0.389583806,-0.012906177,1
1.082067246,-0.212420845,1
-0.640647494,-0.026513006,1
1.957173455,0.979506713,1
-0.225599782,0.767489007,1
-0.165496276,0.511641238,1
0.358840449,-1.150581309,1
0.001721759,0.141256667,1
-1.310911385,1.166255419,1
0.31185854,1.235713975,1
-1.189787223,0.844204273,1
1.037900375,1.928085257,1
1.197739146,0.622228361,1
-0.122573973,0.50950091,1
0.940657619,1.485652214,1
0.392613024,1.33445911,1
0.481201299,-0.163702779,1
-1.328004033,1.151804262,1
-0.404431528,0.471222472,1
0.18058261,1.518045267,1
0.023651281,0.816146095,1
-0.12271413,0.936977333,1
-0.162200537,0.377016521,1
0.099332175,-0.232329612,1
1.585999594,-1.190964292,1
0.65516476,-0.067436928,1
0.033056753,0.20567914,1
0.746236365,-0.17044091,1
0.007571191,0.310410611,1
1.252278907,0.889559846,1
0.411107951,0.75677289,1
0.829571048,-0.300291545,1
0.989722053,-0.328776161,1
2.467441545,0.361620602,1
-1.152021134,1.253028494,1
1.885881862,-0.463705574,1
0.914952745,-0.68362064,1
-0.436486542,0.552034391,1
-0.243992737,2.18369443,1
0.047790401,0.600653763,1
0.752520457,-0.209983531,1
-0.021843003,1.181393084,1
0.561802983,0.582113344,1
2.17521578,-0.674240489,1
2.951758388,2.091708478,1
0.478319795,1.897584422,1
0.036838756,0.752595335,1
-0.218906639,0.818006889,1
-0.407183479,0.43350506,1
1.923841914,-0.850198923,1
0.542137095,-0.265414459,1
0.453514683,-0.675235985,1
1.116742962,0.581285462,1
1.014474826,-0.897117439,1
0.474580208,0.952421703,1
1.658499089,-0.909480415,1
1.082979007,0.942701969,1
0.205407791,-0.408699637,1
0.70423676,1.849105182,1
-0.669306983,1.346496445,1
-0.079933067,1.189822801,1
0.497662656,0.63148356,1
-0.77968845,0.825249526,1
1.878305444,0.082020581,1
-0.407426874,-0.131704118,1
0.661869968,-0.099182169,1
0.312171135,1.886314076,1
0.778361517,0.93072744,1
0.624314528,-0.734484768,1
0.351445552,0.420128384,1
0.633645332,0.224310881,1
-0.293096672,1.503566568,1
1.171948274,-0.616544839,1
1.112120981,0.895923731,1
-0.35898801,0.363942689,1
1.386579388,-0.989925089,1
-2.146651278,2.366451562,1
0.263135976,1.468300483,1
0.044436497,-0.661130012,1
-0.442662564,0.844854292,1
1.480978954,0.803133864,1
0.371415511,2.480993651,1
1.197091973,0.94794315,1
-0.289763972,0.855759289,1
1.068141141,0.38276842,1
0.449829708,1.283348178,1
1.16894638,-0.134849555,1
0.181239588,0.223088438,1
0.878014541,0.802455869,1
0.898979796,-0.402894325,1
0.380511905,1.473235031,1
-0.120155385,0.153458408,1
0.499555618,1.277529673,1
0.06671607,1.3295822,1
0.958546131,0.422333073,1
0.804916236,-0.075603666,1
-0.388478624,0.947103433,1
1.081203625,-0.091799953,1
0.204763248,0.397998785,1
0.386070801,0.847053736,1
-0.792699683,1.422029916,1
-0.013423511,1.274515248,1
0.403254783,-0.312442795,1
1.120334916,1.502016019,1
0.306206556,0.32627072,1
1.278936118,2.125784596,1
0.909019431,0.205184367,1
0.905494677,-0.715323136,1
2.420084311,0.537248644,1
1.038212142,1.883405588,1
0.357066717,0.567338821,1
2.432234208,-0.213392439,1
0.682535289,1.539974428,1
1.693615791,0.452251084,1
0.130720707,0.885650488,1
-0.939175302,0.286950342,1
1.550804825,-1.76372484,1
-0.261039934,3.303879397,1
-0.524561481,0.642041692,1
1.039186173,0.312728446,1
1.970019438,-1.192887173,1
0.58850395,0.487207654,1
0.934195915,0.063296765,1
0.261345707,0.284430707,1
0.657867395,-0.210428657,1
0.078905062,0.188157818,1
1.046870536,0.039349071,1
-0.06595058,0.41135045,1
0.614799135,1.168499129,1
1.643485369,0.144308051,1
0.439932418,-0.427160484,1
0.843346054,0.425125633,1
0.751340043,0.504326892,1
-0.536802689,2.983733777,1
0.625014544,0.731091695,1
-0.078144318,0.763434539,1
1.745955384,-0.271137279,1
1.830779657,0.389993835,1
1.426773022,-1.371385962,1
0.014898245,0.850656907,1
1.448247687,0.78834134,1
0.980045587,-0.233053889,1
1.163728129,0.651897486,1
0.595134805,-0.459464742,1
-0.188350297,1.434592154,1
-0.647742555,1.551706123,1
1.248554605,-0.28664479,1
2.009306851,0.275360295,1
0.531865163,0.29682615,1
1.218581064,-0.937384567,1
1.172045754,0.110465428,1
-0.158521556,1.33825875,1
1.402076596,0.176829065,1
0.393776966,-0.578658039,1
0.12388357,2.384334186,1
1.007597159,0.446775246,1
0.558326376,1.033189416,1
-1.530650434,1.483558629,1
1.256818232,-0.183664861,1
0.741899152,1.023291577,1
1.020138147,0.745672424,1
0.746491888,0.319176227,1
2.402655459,0.043291233,1
-0.473619192,1.069084401,1
0.741366976,1.288107429,1
0.849920295,1.977731897,1
-0.125557134,1.371192409,1
0.162898727,0.412241838,1
1.360613676,-0.25813108,1
1.27229703,-0.999220924,1
0.070248002,0.687209908,1
-0.006546468,1.811209635,1
0.30488795,1.017702977,1
0.797621991,0.35636718,1
1.395082226,-1.633613801,1
0.148758894,1.281849235,1
1.258329584,0.774697605,1
0.550168551,-0.872837053,1
0.804002542,0.944571363,1
0.733079455,-0.584172616,1
0.157159673,0.496698721,1
-0.00051678,1.116598801,1
0.445549066,0.725725448,1
-0.223462278,1.613960451,1
-0.154706944,-0.268223865,1
0.374519041,0.354856969,1
1.915356978,0.787093243,1
1.610039659,-0.741877909,1
0.85861884,0.248179364,1
1.82198436,0.583559738,1
1.187734135,0.493782763,1
-0.218895792,1.578903458,1
1.800931277,-0.479383272,1
0.004896801,2.221578475,1
-0.531939958,1.587529788,1
0.24972925,-0.110328739,1
-0.112315465,0.48172324,1
-0.406804648,-1.165872623,1
-0.559438839,1.750488902,1
0.000387226,0.304833136,1
0.80102573,0.729819512,1
-0.333203396,-0.194665146,1
-0.214639169,0.675262931,1
0.402063225,0.057212339,1
-0.628248772,1.752008682,1
0.933381858,-0.633135881,1
0.448772935,0.008340867,1
-0.386642227,0.623519181,1
-0.456643364,0.400883008,1
-0.36713418,1.115061553,1
0.81949279,0.130784781,1
-0.271454248,0.490891001,1
0.389322817,0.141393027,1
0.741284378,-0.499827873,1
0.915968113,-0.503872499,1
0.32068824,-0.123503377,1
1.718089856,-0.349975517,1
-0.556430705,1.053070224,1
0.595528162,1.656195193,1
0.916618942,0.83873594,1
0.178477475,-0.445114369,1
-0.966073624,1.533778728,1
0.66539012,1.016237169,1
1.665746695,0.487252223,1
0.855724555,0.7149382,1
0.220708466,0.145992589,1
1.612071965,-0.819245695,1
-0.577691248,2.520571871,1
0.497272445,0.357950463,1
-0.282179463,0.810641243,1
1.430410222,2.616813703,1
-0.019590885,0.004713319,1
-0.396391974,1.442793663,1
2.423131239,0.990808779,1
0.085518828,-0.199387563,1
1.610026493,-0.143187919,1
0.601286831,-0.1499026,1
1.352752254,-0.59200236,1
1.166553193,1.658435902,1
0.23986534,0.218560008,1
0.921206316,1.20844104,1
1.745768398,0.05959522,1
0.91438278,1.231171276,1
-1.149687121,0.586629015,1
0.24164723,1.466940571,1
0.174815242,-0.327108777,1
0.378779198,-0.06501487,1
-0.036566498,0.45211847,1
-0.15887413,0.878486263,1
0.444713848,0.458365906,1
1.205810389,1.188977266,1
0.01575817,0.32205072,1
0.707864149,-0.230867227,1
-0.528806563,-0.350765613,1
-0.157684637,2.535521974,1
0.497083271,1.061545443,1
0.720842366,1.335269066,1
-0.913524914,0.917788058,1
-0.063911639,1.424922002,1
1.51871218,-0.502825028,1
0.789584409,-0.076617333,1
1.078055869,0.528708409,1
-0.765636444,0.930588865,1
0.071480534,1.573217747,1
2.367242072,-0.45973567,1
0.117719281,1.062919704,1
0.475029858,-0.070811398,1
-0.303944669,-0.056445956,1
0.106526945,-0.297676944,1
0.274138623,0.261451569,1
-1.222284487,1.394792534,1
0.894377186,-0.359175052,1
0.873807791,0.548547688,1
-0.194055422,0.862042088,1
1.749460026,-0.160650501,1
-0.232257541,1.399137401,1
0.683627464,0.155085957,1
0.158382103,1.272145684,1
-0.166246934,0.146903366,1
0.653806013,1.558105604,1
1.111535568,0.670211666,1
0.806454303,-0.564226188,1
0.462318716,0.95547751,1
0.799796834,0.51533825,1
-0.257279919,0.973356047,1
0.968142323,-0.320059643,1
-0.498524203,0.859614876,1
0.432464237,1.408966261,1
-1.760089228,0.024064961,1
1.419448039,-0.723750989,1
0.11539552,0.380287883,1
0.354391204,1.305416998,1
0.33267309,1.201040232,1
0.881801309,1.12444276,1
0.434000495,0.134743776,1
0.942409424,1.125926732,1
0.810137018,0.046210304,1
-0.06565945,2.251281487,1
1.77234635,0.276341297,1
-0.518854503,0.99816408,1
0.234774399,0.090353277,1
0.346822301,-0.185481377,1
1.779313697,0.874109842,1
-0.287476044,0.851636173,1
1.567672439,0.007413933,1
1.064422745,0.606542522,1
1.376678048,-0.18965407,1
2.23864792,-1.117777907,1
-1.877715522,3.118932951,1
0.513863706,0.095469226,1
0.684908149,1.45863122,1
0.413308936,0.925906008,1
-1.340182951,1.241408842,1
2.247453948,-0.228189408,1
0.411954342,0.553112896,1
-0.002404509,1.160623068,1
0.947565938,0.145376972,1
0.653811922,-0.870392801,1
-1.579217322,2.791528105,1
1.183610678,0.397083051,1
1.20617129,0.771759541,1
1.730083099,0.086054287,1
2.166513711,0.630442741,1
0.467166547,0.655118435,1
0.64479405,0.717177305,1
1.566321212,0.832324892,1
0.501568809,0.706876258,1
0.775156917,0.03366125,1
-0.509398834,1.053718603,1
-0.692182911,1.076075856,1
0.437501666,-0.356113581,1
1.737308983,-0.178857471,1
0.422869773,-0.117526901,1
-0.780548692,0.186180391,1
-0.285759596,0.18079862,1
2.629236267,0.64737383,1
1.508785811,0.497046891,1
0.820532267,0.983345324,1
0.212936399,0.301394548,1
-0.491493515,1.180419147,1
1.367636622,-0.788812226,1
0.566390425,0.42832075,1
-0.119440575,1.662786466,1
0.262343115,0.45631185,1
-0.687567084,1.237238246,1
0.631957532,-0.408348913,1
0.978048662,1.491988956,1
0.839938052,0.31945149,1
2.590702421,-1.385658204,1
0.787678426,0.658058906,1
1.370768074,0.412429059,1
0.45328567,-0.057882752,1
-0.398136496,0.521201232,1
1.168454625,-0.65018196,1
-1.815793776,1.714954298,1
0.925757255,-0.497856553,1
0.777115967,0.438394913,1
0.160733228,0.615468056,1
-0.175250901,0.472719287,1
0.732374516,0.434492577,1
0.933539923,-0.835825485,1
-0.347571996,0.336284673,1
0.313874588,1.430658626,1
0.571746073,0.036259224,1
-1.323045261,2.469401869,1
1.132374924,-0.634414987,1
1.7953496,-0.075129154,1
0.497868063,-1.047830921,1
-0.576255668,1.347387336,1
0.759191191,0.875399895,1
1.664786525,-0.207246751,1
0.0232316,1.211883548,1
0.764667921,0.174029244,1
1.678926465,1.255243682,1
1.363304389,0.263389469,1
-0.202673596,0.891313228,1
0.165436007,0.030710939,1
1.130636333,0.166299678,1
0.459829531,1.693108721,1
-0.068686089,0.120227988,1
1.550806172,0.550970877,1
0.267827759,0.75436314,1
-1.316648556,0.587793595,1
0.758813454,0.385279635,1
0.601963835,0.938466161,1
0.790299757,0.058817159,1
0.116278801,0.567055462,1
-0.754960382,2.006904011,1
0.015425146,-0.408288438,1
-0.004008777,0.971281809,1
-1.002131875,0.123830857,1
1.277302421,-0.820688424,1
1.445485487,-0.29865787,1
0.557342997,-0.252534461,1
0.781674711,-0.802089154,1
0.744197858,-0.373924013,1
-0.275985392,0.940305286,1
0.953296254,0.974868738,1
-0.137495875,1.250200426,1
0.887627116,0.898564492,1
0.00206699,1.3658102,1
0.900324926,0.232078596,1
0.136260476,0.213122474,1
-0.165135127,1.235396625,1
0.799759575,0.126089578,1
0.564844652,0.307229578,1
-0.192649932,0.510368586,1
-0.777677781,0.892851497,1
2.328062156,1.883770263,1
-0.142373834,0.004488469,1
1.63249037,0.989415808,1
-0.775445842,1.486454256,1
0.762180192,0.31806525,1
0.245815062,-0.110102563,1
-0.395717044,0.94082402,1
0.739114828,-0.132029227,1
-0.150765234,0.749943283,1
1.166886608,-0.29928198,1
1.634823025,-1.260062808,1
0.739926523,-0.090616342,1
-0.18933545,0.595267228,1
2.330227183,-1.074354022,1
-1.222761258,1.23994757,1
0.188219758,1.731810891,1
0.479462322,0.430943942,1
2.906915376,-0.703862057,1
0.961734124,-0.208111966,1
-0.395550375,0.001508096,1
1.67771009,-1.273431996,1
-0.2680549,0.610878673,1
1.086279392,1.458112952,1
0.792175936,0.545724131,1
-0.491791612,1.032522447,1
1.44488203,1.130097913,1
0.780865855,1.265302,1
-0.757418549,0.810685573,1
1.487620662,0.715252774,1
0.949140863,1.279271681,1
0.706154405,1.217931192,1
1.185698371,0.672328577,1
0.469332137,-0.085254839,1
0.028914709,1.37955455,1
-0.521777653,1.003198964,1
0.183452645,1.382308629,1
0.906673457,-0.541664613,1
0.737497607,-0.078314537,1
0.869388014,0.189208567,1
0.410837211,0.922769404,1
1.437434622,1.130818729,1
0.063712209,0.399651003,1
0.648100094,-0.479253759,1
0.67523474,0.84304924,1
0.370327414,0.30743519,1
2.463546319,0.081932186,1
1.080836696,0.705187547,1
0.661114178,0.885258232,1
0.393520668,0.728456727,1
0.681283486,0.565301901,1
0.625742447,0.284712889,1
0.683064543,-0.560405012,1
-0.546519596,1.638762763,1
-0.229683742,-0.063367651,1
-0.50278583,2.236742922,1
1.24961889,1.184875795,1
2.816106529,0.789207411,1
-0.288056396,0.000290337,1
1.48872414,-0.166505883,1
2.24055304,0.084857141,1
2.961782764,-1.029769513,1
1.316622993,-0.231323924,1
0.641490368,0.504341448,1
1.645042248,-1.487844594,1
0.665749849,0.288472954,1
0.796442854,-0.358599416,1
1.952537074,1.599942569,1
1.149146859,0.249800459,1
-1.160351813,1.774880913,1
-1.272506668,1.769205319,1
1.328774681,0.03809094,1
0.059238619,1.097221668,1
1.377098002,0.04406139,1
1.225258814,0.19675241,1
0.237529968,0.48936343,1
0.012768917,0.219927666,1
1.790221186,0.307725637,1
0.973255368,-0.755579318,1
-0.130814497,-0.357858625,1
-0.36412239,0.293439174,1
-0.480145232,0.585959224,1
0.492715702,0.708234864,1
1.203931755,-1.548089215,1
0.629210506,0.288417628,1
0.154005307,0.554613283,1
0.097916261,0.663439083,1
0.123276596,0.231936687,1
-0.785837811,0.667916621,1
-0.038626575,0.09936303,1
0.980906602,0.422097022,1
0.464824429,0.822099588,1
0.691495135,0.180600313,1
0.9293659,1.031335353,1
-0.153432183,1.629183016,1
0.315565067,0.873176005,1
-0.213173843,0.736730063,1
0.843973011,-0.176220715,1
0.851735538,0.75312166,1
0.200061374,0.47978561,1
0.008162144,1.001230751,1
1.383400399,0.860731345,1
0.92438712,-0.037829791,1
0.461536794,1.0163899,1
0.019048191,1.318663713,1
-0.647569584,1.287323434,1
-0.399949555,0.995197485,1
1.072094754,-0.015467341,1
0.465368128,0.692240062,1
1.302776896,-0.1769996,1
0.618816765,1.802809839,1
1.399455544,-0.759735533,1
2.216678925,0.814608369,1
1.012901236,-0.590081685,1
-1.065780392,1.296484352,1
0.517081772,0.275544764,1
-0.513772744,0.168484316,1
-1.608002188,1.58544206,1
-0.599839647,2.312626106,1
0.893157507,1.467804557,1
0.086464819,1.623782051,1
-0.020733761,1.346773629,1
-0.420194322,0.67705794,1
-0.061588962,0.26081036,1
-0.301857598,-0.410382359,1
0.010564235,1.272176587,1
0.000425729,0.6862092,1
-0.812781755,0.8504834,1
0.755374768,-0.092406175,1
1.036783496,0.057122806,1
2.414078051,-1.360943001,1
-1.541536496,1.032536101,1
1.438668202,-0.875370245,1
0.830746867,1.860877479,1
1.320287099,-0.477672475,1
1.01462185,-0.813419804,1
-0.010150221,1.223942589,1
2.943698344,-0.53122232,1
-0.348436906,1.144627574,1
0.578261217,-0.377492416,1
0.466505126,-0.057951786,1
0.502423112,0.428397355,1
0.341873783,0.128237475,1
0.964802774,-0.288989344,1
1.459159697,-0.044647138,1
1.582332444,-0.041429732,1
-0.419827765,1.237716878,1
0.625736403,1.006111083,1
2.005075695,-0.843115504,1
0.17731676,-0.470571365,1
0.781715323,-0.2307107,1
1.600594541,0.051298434,1
1.278277017,-0.709459354,1
1.39745961,0.919210227,1
0.700419196,1.032762597,1
0.883035535,0.653035893,1
-0.758343635,1.049078047,1
1.407804396,-0.124255909,1
-1.006229296,1.07632405,1
